loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0731422359293157,0.5727002967359051,1743868184,,False,1,6b4a8_00005,2025-04-05_17-49-44,3.3882102966308594,3.3882102966308594,39567,MacBook-Pro-8,127.0.0.1,3.3882102966308594,1
0.9144220812754198,0.6646884272997032,1743868185,,False,2,6b4a8_00005,2025-04-05_17-49-45,1.608863115310669,4.997073411941528,39567,MacBook-Pro-8,127.0.0.1,4.997073411941528,2
0.8370149989019741,0.6646884272997032,1743868187,,False,3,6b4a8_00005,2025-04-05_17-49-47,1.630967140197754,6.628040552139282,39567,MacBook-Pro-8,127.0.0.1,6.628040552139282,3
0.8090457902713255,0.7032640949554896,1743868189,,False,4,6b4a8_00005,2025-04-05_17-49-49,1.5891802310943604,8.217220783233643,39567,MacBook-Pro-8,127.0.0.1,8.217220783233643,4
0.7737487906759436,0.712166172106825,1743868190,,False,5,6b4a8_00005,2025-04-05_17-49-50,1.5139110088348389,9.731131792068481,39567,MacBook-Pro-8,127.0.0.1,9.731131792068481,5
0.7570352906530554,0.712166172106825,1743868192,,False,6,6b4a8_00005,2025-04-05_17-49-52,1.6234309673309326,11.354562759399414,39567,MacBook-Pro-8,127.0.0.1,11.354562759399414,6
0.7842532924630425,0.7032640949554896,1743868193,,False,7,6b4a8_00005,2025-04-05_17-49-53,1.4964749813079834,12.851037740707397,39567,MacBook-Pro-8,127.0.0.1,12.851037740707397,7
0.7392319996248592,0.712166172106825,1743868195,,False,8,6b4a8_00005,2025-04-05_17-49-55,1.4757952690124512,14.326833009719849,39567,MacBook-Pro-8,127.0.0.1,14.326833009719849,8
0.7120782265608961,0.7299703264094956,1743868196,,False,9,6b4a8_00005,2025-04-05_17-49-56,1.474553108215332,15.80138611793518,39567,MacBook-Pro-8,127.0.0.1,15.80138611793518,9
0.7614624283530496,0.712166172106825,1743868198,,False,10,6b4a8_00005,2025-04-05_17-49-58,1.4792189598083496,17.28060507774353,39567,MacBook-Pro-8,127.0.0.1,17.28060507774353,10
0.7257080701264468,0.7181008902077152,1743868199,,False,11,6b4a8_00005,2025-04-05_17-49-59,1.5454010963439941,18.826006174087524,39567,MacBook-Pro-8,127.0.0.1,18.826006174087524,11
0.7390667636963454,0.7091988130563798,1743868201,,False,12,6b4a8_00005,2025-04-05_17-50-01,1.5665531158447266,20.39255928993225,39567,MacBook-Pro-8,127.0.0.1,20.39255928993225,12
0.7158042632720687,0.7181008902077152,1743868202,,False,13,6b4a8_00005,2025-04-05_17-50-02,1.486508846282959,21.87906813621521,39567,MacBook-Pro-8,127.0.0.1,21.87906813621521,13
0.7271500477059321,0.7062314540059347,1743868204,,False,14,6b4a8_00005,2025-04-05_17-50-04,1.4757037162780762,23.354771852493286,39567,MacBook-Pro-8,127.0.0.1,23.354771852493286,14
0.7413305721499703,0.7299703264094956,1743868205,,False,15,6b4a8_00005,2025-04-05_17-50-05,1.4787049293518066,24.833476781845093,39567,MacBook-Pro-8,127.0.0.1,24.833476781845093,15
0.7105915156955068,0.7210682492581603,1743868207,,False,16,6b4a8_00005,2025-04-05_17-50-07,1.4794650077819824,26.312941789627075,39567,MacBook-Pro-8,127.0.0.1,26.312941789627075,16
0.720250525596467,0.7359050445103857,1743868208,,False,17,6b4a8_00005,2025-04-05_17-50-08,1.4738390445709229,27.786780834197998,39567,MacBook-Pro-8,127.0.0.1,27.786780834197998,17
0.7381250455298207,0.7091988130563798,1743868210,,False,18,6b4a8_00005,2025-04-05_17-50-10,1.512159824371338,29.298940658569336,39567,MacBook-Pro-8,127.0.0.1,29.298940658569336,18
0.7140279599380764,0.7359050445103857,1743868211,,False,19,6b4a8_00005,2025-04-05_17-50-11,1.6096301078796387,30.908570766448975,39567,MacBook-Pro-8,127.0.0.1,30.908570766448975,19
0.7292564450339838,0.7359050445103857,1743868213,,False,20,6b4a8_00005,2025-04-05_17-50-13,1.6986088752746582,32.60717964172363,39567,MacBook-Pro-8,127.0.0.1,32.60717964172363,20
0.7624042364345356,0.7151335311572701,1743868215,,False,21,6b4a8_00005,2025-04-05_17-50-15,1.6112778186798096,34.21845746040344,39567,MacBook-Pro-8,127.0.0.1,34.21845746040344,21
0.723209339109334,0.7418397626112759,1743868216,,False,22,6b4a8_00005,2025-04-05_17-50-16,1.6019699573516846,35.82042741775513,39567,MacBook-Pro-8,127.0.0.1,35.82042741775513,22
0.6552372378381816,0.7359050445103857,1743868218,,False,23,6b4a8_00005,2025-04-05_17-50-18,1.592649221420288,37.413076639175415,39567,MacBook-Pro-8,127.0.0.1,37.413076639175415,23
0.732991477305239,0.6973293768545994,1743868220,,False,24,6b4a8_00005,2025-04-05_17-50-20,1.5980620384216309,39.011138677597046,39567,MacBook-Pro-8,127.0.0.1,39.011138677597046,24
0.731432241472331,0.7388724035608308,1743868221,,False,25,6b4a8_00005,2025-04-05_17-50-21,1.6583600044250488,40.669498682022095,39567,MacBook-Pro-8,127.0.0.1,40.669498682022095,25
